ID,Name,Keywords,CodeString,MasterID
2106,NW_VisibilityGraph_norm_dgaussk_resAC2,"network,visibilityGraph",NW_VisibilityGraph_norm.dgaussk_resAC2,776
2107,NW_VisibilityGraph_norm_dgaussk_resruns,"network,visibilityGraph",NW_VisibilityGraph_norm.dgaussk_resruns,776
2108,NW_VisibilityGraph_norm_dexpk_r2,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_r2,776
2109,NW_VisibilityGraph_norm_dexpk_rmse,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_rmse,776
2110,NW_VisibilityGraph_norm_dexpk_resAC1,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_resAC1,776
2111,NW_VisibilityGraph_norm_dexpk_resAC2,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_resAC2,776
2112,NW_VisibilityGraph_norm_dexpk_resruns,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_resruns,776
2113,NW_VisibilityGraph_norm_dpowerk_r2,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_r2,776
2114,NW_VisibilityGraph_norm_dpowerk_rmse,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_rmse,776
2115,NW_VisibilityGraph_norm_dpowerk_resAC1,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_resAC1,776
2116,NW_VisibilityGraph_norm_dpowerk_resAC2,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_resAC2,776
2117,NW_VisibilityGraph_norm_dpowerk_resruns,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_resruns,776
2118,NW_VisibilityGraph_norm_gaussnlogL,"network,visibilityGraph,lengthdep",NW_VisibilityGraph_norm.gaussnlogL,776
2119,NW_VisibilityGraph_norm_expnlogL,"network,visibilityGraph,lengthdep",NW_VisibilityGraph_norm.expnlogL,776
2120,NW_VisibilityGraph_norm_evparam1,"network,visibilityGraph",NW_VisibilityGraph_norm.evparam1,776
2121,NW_VisibilityGraph_norm_evparam2,"network,visibilityGraph",NW_VisibilityGraph_norm.evparam2,776
2122,NW_VisibilityGraph_norm_evnlogL,"network,visibilityGraph,lengthdep",NW_VisibilityGraph_norm.evnlogL,776
2123,NW_VisibilityGraph_norm_entropy,"network,visibilityGraph",NW_VisibilityGraph_norm.entropy,776
2124,NW_VisibilityGraph_norm_kac1,"network,visibilityGraph",NW_VisibilityGraph_norm.kac1,776
2125,NW_VisibilityGraph_norm_kac2,"network,visibilityGraph",NW_VisibilityGraph_norm.kac2,776
2126,NW_VisibilityGraph_norm_kac3,"network,visibilityGraph",NW_VisibilityGraph_norm.kac3,776
2127,NW_VisibilityGraph_norm_ktau,"network,visibilityGraph",NW_VisibilityGraph_norm.ktau,776
2128,SY_DynWin_stdmean,"stationarity",SY_DynWin10.stdmean,777
2129,SY_DynWin_stdstd,"stationarity",SY_DynWin10.stdstd,777
2130,SY_DynWin_stdskew,"stationarity",SY_DynWin10.stdskew,777
2131,SY_DynWin_stdkurt,"stationarity",SY_DynWin10.stdkurt,777
2132,SY_DynWin_stdsampen1_015,"stationarity",SY_DynWin10.stdsampen1_015,777
2133,SY_DynWin_stdsampen2_015,"stationarity",SY_DynWin10.stdsampen2_015,777
2134,SY_DynWin_stdac1,"stationarity",SY_DynWin10.stdac1,777
2135,SY_DynWin_stdac2,"stationarity",SY_DynWin10.stdac2,777
2136,SY_DynWin_stdactaug,"stationarity",SY_DynWin10.stdactaug,777
2137,SY_DynWin_stdactaul,"stationarity",SY_DynWin10.stdactaul,777
2138,SY_DynWin_stdtaul,"stationarity",SY_DynWin10.stdtaul,777
2139,SY_SpreadRandomLocal_ac2_100_meanmean,"stationarity",SY_SpreadRandomLocal_ac2_100.meanmean,476
2140,SY_SpreadRandomLocal_ac2_100_meanstd,"stationarity",SY_SpreadRandomLocal_ac2_100.meanstd,476
2141,SY_SpreadRandomLocal_ac2_100_meanskew,"stationarity",SY_SpreadRandomLocal_ac2_100.meanskew,476
2142,SY_SpreadRandomLocal_ac2_100_meankurt,"stationarity",SY_SpreadRandomLocal_ac2_100.meankurt,476
2143,SY_SpreadRandomLocal_ac2_100_meansampen1_015,"stationarity",SY_SpreadRandomLocal_ac2_100.meansampen1_015,476
2144,SY_SpreadRandomLocal_ac2_100_meanac1,"stationarity",SY_SpreadRandomLocal_ac2_100.meanac1,476
2145,SY_SpreadRandomLocal_ac2_100_meanac2,"stationarity",SY_SpreadRandomLocal_ac2_100.meanac2,476
2146,SY_SpreadRandomLocal_ac2_100_meantaul,"stationarity",SY_SpreadRandomLocal_ac2_100.meantaul,476
2147,SY_SpreadRandomLocal_ac2_100_stdmean,"stationarity",SY_SpreadRandomLocal_ac2_100.stdmean,476
2148,SY_SpreadRandomLocal_ac2_100_stdstd,"stationarity",SY_SpreadRandomLocal_ac2_100.stdstd,476
2149,SY_SpreadRandomLocal_ac2_100_stdskew,"stationarity",SY_SpreadRandomLocal_ac2_100.stdskew,476
2150,SY_SpreadRandomLocal_ac2_100_stdkurt,"stationarity",SY_SpreadRandomLocal_ac2_100.stdkurt,476
2151,SY_SpreadRandomLocal_ac2_100_stdsampen1_015,"stationarity",SY_SpreadRandomLocal_ac2_100.stdsampen1_015,476
2152,SY_SpreadRandomLocal_ac2_100_stdac1,"stationarity",SY_SpreadRandomLocal_ac2_100.stdac1,476
2153,SY_SpreadRandomLocal_ac2_100_stdac2,"stationarity",SY_SpreadRandomLocal_ac2_100.stdac2,476
2154,SY_SpreadRandomLocal_ac2_100_stdtaul,"stationarity",SY_SpreadRandomLocal_ac2_100.stdtaul,476
2155,SY_SpreadRandomLocal_ac5_100_meanmean,"stationarity",SY_SpreadRandomLocal_ac5_100.meanmean,477
2156,SY_SpreadRandomLocal_ac5_100_meanstd,"stationarity",SY_SpreadRandomLocal_ac5_100.meanstd,477
2157,SY_SpreadRandomLocal_ac5_100_meanskew,"stationarity",SY_SpreadRandomLocal_ac5_100.meanskew,477
2158,SY_SpreadRandomLocal_ac5_100_meankurt,"stationarity",SY_SpreadRandomLocal_ac5_100.meankurt,477
2159,SY_SpreadRandomLocal_ac5_100_meansampen1_015,"stationarity",SY_SpreadRandomLocal_ac5_100.meansampen1_015,477
2160,SY_SpreadRandomLocal_ac5_100_meanac1,"stationarity",SY_SpreadRandomLocal_ac5_100.meanac1,477
2161,SY_SpreadRandomLocal_ac5_100_meanac2,"stationarity",SY_SpreadRandomLocal_ac5_100.meanac2,477
2162,SY_SpreadRandomLocal_ac5_100_meantaul,"stationarity",SY_SpreadRandomLocal_ac5_100.meantaul,477
2163,SY_SpreadRandomLocal_ac5_100_stdmean,"stationarity",SY_SpreadRandomLocal_ac5_100.stdmean,477
2164,SY_SpreadRandomLocal_ac5_100_stdstd,"stationarity",SY_SpreadRandomLocal_ac5_100.stdstd,477
2165,SY_SpreadRandomLocal_ac5_100_stdskew,"stationarity",SY_SpreadRandomLocal_ac5_100.stdskew,477
2166,SY_SpreadRandomLocal_ac5_100_stdkurt,"stationarity",SY_SpreadRandomLocal_ac5_100.stdkurt,477
2167,SY_SpreadRandomLocal_ac5_100_stdsampen1_015,"stationarity",SY_SpreadRandomLocal_ac5_100.stdsampen1_015,477
2168,SY_SpreadRandomLocal_ac5_100_stdac1,"stationarity",SY_SpreadRandomLocal_ac5_100.stdac1,477
2169,SY_SpreadRandomLocal_ac5_100_stdac2,"stationarity",SY_SpreadRandomLocal_ac5_100.stdac2,477
2170,SY_SpreadRandomLocal_ac5_100_stdtaul,"stationarity",SY_SpreadRandomLocal_ac5_100.stdtaul,477
2171,SY_SpreadRandomLocal_50_100_meanmean,"stationarity",SY_SpreadRandomLocal_50_100.meanmean,478
2172,SY_SpreadRandomLocal_50_100_meanstd,"stationarity",SY_SpreadRandomLocal_50_100.meanstd,478
2173,SY_SpreadRandomLocal_50_100_meanskew,"stationarity",SY_SpreadRandomLocal_50_100.meanskew,478
2174,SY_SpreadRandomLocal_50_100_meankurt,"stationarity",SY_SpreadRandomLocal_50_100.meankurt,478
2175,SY_SpreadRandomLocal_50_100_meansampen1_015,"stationarity",SY_SpreadRandomLocal_50_100.meansampen1_015,478
2176,SY_SpreadRandomLocal_50_100_meanac1,"stationarity",SY_SpreadRandomLocal_50_100.meanac1,478
2177,SY_SpreadRandomLocal_50_100_meanac2,"stationarity",SY_SpreadRandomLocal_50_100.meanac2,478
2178,SY_SpreadRandomLocal_50_100_meantaul,"stationarity",SY_SpreadRandomLocal_50_100.meantaul,478
2179,SY_SpreadRandomLocal_50_100_stdmean,"stationarity",SY_SpreadRandomLocal_50_100.stdmean,478
2180,SY_SpreadRandomLocal_50_100_stdstd,"stationarity",SY_SpreadRandomLocal_50_100.stdstd,478
2181,SY_SpreadRandomLocal_50_100_stdskew,"stationarity",SY_SpreadRandomLocal_50_100.stdskew,478
2182,SY_SpreadRandomLocal_50_100_stdkurt,"stationarity",SY_SpreadRandomLocal_50_100.stdkurt,478
2183,SY_SpreadRandomLocal_50_100_stdsampen1_015,"stationarity",SY_SpreadRandomLocal_50_100.stdsampen1_015,478
2184,SY_SpreadRandomLocal_50_100_stdac1,"stationarity",SY_SpreadRandomLocal_50_100.stdac1,478
2185,SY_SpreadRandomLocal_50_100_stdac2,"stationarity",SY_SpreadRandomLocal_50_100.stdac2,478
2186,SY_SpreadRandomLocal_50_100_stdtaul,"stationarity",SY_SpreadRandomLocal_50_100.stdtaul,478
2187,SY_SpreadRandomLocal_100_100_meanmean,"stationarity",SY_SpreadRandomLocal_100_100.meanmean,479
2188,SY_SpreadRandomLocal_100_100_meanstd,"stationarity",SY_SpreadRandomLocal_100_100.meanstd,479
2189,SY_SpreadRandomLocal_100_100_meanskew,"stationarity",SY_SpreadRandomLocal_100_100.meanskew,479
2190,SY_SpreadRandomLocal_100_100_meankurt,"stationarity",SY_SpreadRandomLocal_100_100.meankurt,479
2191,SY_SpreadRandomLocal_100_100_meansampen1_015,"stationarity",SY_SpreadRandomLocal_100_100.meansampen1_015,479
2192,SY_SpreadRandomLocal_100_100_meanac1,"stationarity",SY_SpreadRandomLocal_100_100.meanac1,479
2193,SY_SpreadRandomLocal_100_100_meanac2,"stationarity",SY_SpreadRandomLocal_100_100.meanac2,479
2194,SY_SpreadRandomLocal_100_100_meantaul,"stationarity",SY_SpreadRandomLocal_100_100.meantaul,479
2195,SY_SpreadRandomLocal_100_100_stdmean,"stationarity",SY_SpreadRandomLocal_100_100.stdmean,479
2196,SY_SpreadRandomLocal_100_100_stdstd,"stationarity",SY_SpreadRandomLocal_100_100.stdstd,479
2197,SY_SpreadRandomLocal_100_100_stdskew,"stationarity",SY_SpreadRandomLocal_100_100.stdskew,479
2198,SY_SpreadRandomLocal_100_100_stdkurt,"stationarity",SY_SpreadRandomLocal_100_100.stdkurt,479
2199,SY_SpreadRandomLocal_100_100_stdsampen1_015,"stationarity",SY_SpreadRandomLocal_100_100.stdsampen1_015,479
2200,SY_SpreadRandomLocal_100_100_stdac1,"stationarity",SY_SpreadRandomLocal_100_100.stdac1,479
2201,SY_SpreadRandomLocal_100_100_stdac2,"stationarity",SY_SpreadRandomLocal_100_100.stdac2,479
2202,SY_SpreadRandomLocal_100_100_stdtaul,"stationarity",SY_SpreadRandomLocal_100_100.stdtaul,479
2203,SY_SpreadRandomLocal_200_100_meanmean,"stationarity",SY_SpreadRandomLocal_200_100.meanmean,480
2204,SY_SpreadRandomLocal_200_100_meanstd,"stationarity",SY_SpreadRandomLocal_200_100.meanstd,480
2205,SY_SpreadRandomLocal_200_100_meanskew,"stationarity",SY_SpreadRandomLocal_200_100.meanskew,480
2206,SY_SpreadRandomLocal_200_100_meankurt,"stationarity",SY_SpreadRandomLocal_200_100.meankurt,480
2207,SY_SpreadRandomLocal_200_100_meansampen1_015,"stationarity",SY_SpreadRandomLocal_200_100.meansampen1_015,480
2208,SY_SpreadRandomLocal_200_100_meanac1,"stationarity",SY_SpreadRandomLocal_200_100.meanac1,480
2209,SY_SpreadRandomLocal_200_100_meanac2,"stationarity",SY_SpreadRandomLocal_200_100.meanac2,480
2210,SY_SpreadRandomLocal_200_100_meantaul,"stationarity",SY_SpreadRandomLocal_200_100.meantaul,480
2211,SY_SpreadRandomLocal_200_100_stdmean,"stationarity",SY_SpreadRandomLocal_200_100.stdmean,480
2212,SY_SpreadRandomLocal_200_100_stdstd,"stationarity",SY_SpreadRandomLocal_200_100.stdstd,480
2213,SY_SpreadRandomLocal_200_100_stdskew,"stationarity",SY_SpreadRandomLocal_200_100.stdskew,480
2214,SY_SpreadRandomLocal_200_100_stdkurt,"stationarity",SY_SpreadRandomLocal_200_100.stdkurt,480
2215,SY_SpreadRandomLocal_200_100_stdsampen1_015,"stationarity",SY_SpreadRandomLocal_200_100.stdsampen1_015,480
2216,SY_SpreadRandomLocal_200_100_stdac1,"stationarity",SY_SpreadRandomLocal_200_100.stdac1,480
2217,SY_SpreadRandomLocal_200_100_stdac2,"stationarity",SY_SpreadRandomLocal_200_100.stdac2,480
2218,SY_SpreadRandomLocal_200_100_stdtaul,"stationarity",SY_SpreadRandomLocal_200_100.stdtaul,480
2219,SY_DriftingMean20_max,"stationarity",SY_DriftingMean20.max,481
2220,SY_DriftingMean20_min,"stationarity",SY_DriftingMean20.min,481
2221,SY_DriftingMean20_mean,"stationarity",SY_DriftingMean20.mean,481
2222,SY_DriftingMean20_meanmaxmin,"stationarity",SY_DriftingMean20.meanmaxmin,481
2223,SY_DriftingMean20_meanabsmaxmin,"stationarity",SY_DriftingMean20.meanabsmaxmin,481
2224,SY_DriftingMean50_max,"stationarity",SY_DriftingMean50.max,482
2225,SY_DriftingMean50_min,"stationarity",SY_DriftingMean50.min,482
2226,SY_DriftingMean50_mean,"stationarity",SY_DriftingMean50.mean,482
2227,SY_DriftingMean50_meanmaxmin,"stationarity",SY_DriftingMean50.meanmaxmin,482
2228,SY_DriftingMean50_meanabsmaxmin,"stationarity",SY_DriftingMean50.meanabsmaxmin,482
2229,SY_DriftingMean100_max,"stationarity",SY_DriftingMean100.max,483
2230,SY_DriftingMean100_min,"stationarity",SY_DriftingMean100.min,483
2231,SY_DriftingMean100_mean,"stationarity",SY_DriftingMean100.mean,483
2232,SY_DriftingMean100_meanmaxmin,"stationarity",SY_DriftingMean100.meanmaxmin,483
2233,SY_DriftingMean100_meanabsmaxmin,"stationarity",SY_DriftingMean100.meanabsmaxmin,483
2234,SY_DriftingMeann5_max,"stationarity",SY_DriftingMeann5.max,484
2235,SY_DriftingMeann5_min,"stationarity",SY_DriftingMeann5.min,484
2236,SY_DriftingMeann5_mean,"stationarity",SY_DriftingMeann5.mean,484
2237,SY_DriftingMeann5_meanmaxmin,"stationarity",SY_DriftingMeann5.meanmaxmin,484
2238,SY_DriftingMeann5_meanabsmaxmin,"stationarity",SY_DriftingMeann5.meanabsmaxmin,484
2239,SY_DriftingMeann10_max,"stationarity",SY_DriftingMeann10.max,485
2240,SY_DriftingMeann10_min,"stationarity",SY_DriftingMeann10.min,485
2241,SY_DriftingMeann10_mean,"stationarity",SY_DriftingMeann10.mean,485
2242,SY_DriftingMeann10_meanmaxmin,"stationarity",SY_DriftingMeann10.meanmaxmin,485
2243,SY_DriftingMeann10_meanabsmaxmin,"stationarity",SY_DriftingMeann10.meanabsmaxmin,485
2244,SY_StdNthDerChange_a,"entropy",SY_StdNthDerChange.fexp_a,475
2245,SY_StdNthDerChange_b,"entropy",SY_StdNthDerChange.fexp_b,475
2246,SY_StdNthDerChange_r2,"entropy",SY_StdNthDerChange.fexp_r2,475
2247,SY_StdNthDerChange_rmse,"entropy",SY_StdNthDerChange.fexp_rmse,475
2248,SY_LocalDistributions_2_par_meandiv,"stationarity",SY_LocalDistributions_2_par.meandiv,486
2249,SY_LocalDistributions_2_par_mindiv,"stationarity",SY_LocalDistributions_2_par.mindiv,486
2250,SY_LocalDistributions_2_par_stddiv,"stationarity",SY_LocalDistributions_2_par.stddiv,486
2251,SY_LocalDistributions_3_par_meandiv,"stationarity",SY_LocalDistributions_3_par.meandiv,487
2252,SY_LocalDistributions_3_par_mediandiv,"stationarity",SY_LocalDistributions_3_par.mediandiv,487
2253,SY_LocalDistributions_3_par_mindiv,"stationarity",SY_LocalDistributions_3_par.mindiv,487
2254,SY_LocalDistributions_3_par_stddiv,"stationarity",SY_LocalDistributions_3_par.stddiv,487
2255,SY_LocalDistributions_4_par_meandiv,"stationarity",SY_LocalDistributions_4_par.meandiv,488
2256,SY_LocalDistributions_4_par_mediandiv,"stationarity",SY_LocalDistributions_4_par.mediandiv,488
2257,SY_LocalDistributions_4_par_mindiv,"stationarity",SY_LocalDistributions_4_par.mindiv,488
2258,SY_LocalDistributions_4_par_stddiv,"stationarity",SY_LocalDistributions_4_par.stddiv,488
2259,SY_LocalDistributions_5_par_meandiv,"stationarity",SY_LocalDistributions_5_par.meandiv,489
2260,SY_LocalDistributions_5_par_mediandiv,"stationarity",SY_LocalDistributions_5_par.mediandiv,489
2261,SY_LocalDistributions_5_par_mindiv,"stationarity",SY_LocalDistributions_5_par.mindiv,489
2262,SY_LocalDistributions_5_par_stddiv,"stationarity",SY_LocalDistributions_5_par.stddiv,489
2263,SY_LocalDistributions_3_each_meandiv,"stationarity",SY_LocalDistributions_3_each.meandiv,491
2264,SY_LocalDistributions_3_each_mediandiv,"stationarity",SY_LocalDistributions_3_each.mediandiv,491
2265,SY_LocalDistributions_3_each_mindiv,"stationarity",SY_LocalDistributions_3_each.mindiv,491
2266,SY_LocalDistributions_3_each_stddiv,"stationarity",SY_LocalDistributions_3_each.stddiv,491
2267,SY_LocalDistributions_4_each_meandiv,"stationarity",SY_LocalDistributions_4_each.meandiv,492
2268,SY_LocalDistributions_4_each_mediandiv,"stationarity",SY_LocalDistributions_4_each.mediandiv,492
2269,SY_LocalDistributions_4_each_mindiv,"stationarity",SY_LocalDistributions_4_each.mindiv,492
2270,SY_LocalDistributions_4_each_stddiv,"stationarity",SY_LocalDistributions_4_each.stddiv,492
2271,SY_LocalDistributions_5_each_meandiv,"stationarity",SY_LocalDistributions_5_each.meandiv,493
2272,SY_LocalDistributions_5_each_mediandiv,"stationarity",SY_LocalDistributions_5_each.mediandiv,493
2273,SY_LocalDistributions_5_each_mindiv,"stationarity",SY_LocalDistributions_5_each.mindiv,493
2274,SY_LocalDistributions_5_each_stddiv,"stationarity",SY_LocalDistributions_5_each.stddiv,493
2275,SY_RangeEvolve_totnuq,"stationarity",SY_RangeEvolve.totnuq,494
2276,SY_RangeEvolve_nuqp1,"stationarity",SY_RangeEvolve.nuqp1,494
2277,SY_RangeEvolve_nuqp10,"stationarity",SY_RangeEvolve.nuqp10,494
2278,SY_RangeEvolve_nuqp20,"stationarity",SY_RangeEvolve.nuqp20,494
2279,SY_RangeEvolve_nuqp50,"stationarity",SY_RangeEvolve.nuqp50,494
2280,SY_RangeEvolve_nuql10,"stationarity",SY_RangeEvolve.nuql10,494
2281,SY_RangeEvolve_nuql50,"stationarity",SY_RangeEvolve.nuql50,494
2282,SY_RangeEvolve_nuql100,"stationarity",SY_RangeEvolve.nuql100,494
2283,SY_RangeEvolve_nuql1000,"stationarity",SY_RangeEvolve.nuql1000,494
2284,SY_RangeEvolve_p1,"stationarity",SY_RangeEvolve.p1,494
2285,SY_RangeEvolve_p10,"stationarity",SY_RangeEvolve.p10,494
2286,SY_RangeEvolve_p20,"stationarity",SY_RangeEvolve.p20,494
2287,SY_RangeEvolve_p50,"stationarity",SY_RangeEvolve.p50,494
2288,SY_RangeEvolve_l10,"stationarity",SY_RangeEvolve.l10,494
2289,SY_RangeEvolve_l50,"stationarity",SY_RangeEvolve.l50,494
2290,SY_RangeEvolve_l100,"stationarity",SY_RangeEvolve.l100,494
2291,SY_RangeEvolve_l1000,"stationarity",SY_RangeEvolve.l1000,494
2292,FC_Surprise_dist_5_2_q_500_min,"information,symbolic",FC_Surprise_dist_5_2_q_500.min,778
2293,FC_Surprise_dist_5_2_q_500_max,"information,symbolic",FC_Surprise_dist_5_2_q_500.max,778
2294,FC_Surprise_dist_5_2_q_500_mean,"information,symbolic",FC_Surprise_dist_5_2_q_500.mean,778
2295,FC_Surprise_dist_5_2_q_500_median,"information,symbolic",FC_Surprise_dist_5_2_q_500.median,778
2296,FC_Surprise_dist_5_2_q_500_lq,"information,symbolic",FC_Surprise_dist_5_2_q_500.lq,778
2297,FC_Surprise_dist_5_2_q_500_uq,"information,symbolic",FC_Surprise_dist_5_2_q_500.uq,778
2298,FC_Surprise_dist_5_2_q_500_std,"information,symbolic",FC_Surprise_dist_5_2_q_500.std,778
2299,FC_Surprise_dist_5_2_q_500_tstat,"information,symbolic",FC_Surprise_dist_5_2_q_500.tstat,778
2300,FC_Surprise_dist_20_2_q_500_min,"information,symbolic",FC_Surprise_dist_20_2_q_500.min,779
2301,FC_Surprise_dist_20_2_q_500_max,"information,symbolic",FC_Surprise_dist_20_2_q_500.max,779
2302,FC_Surprise_dist_20_2_q_500_mean,"information,symbolic",FC_Surprise_dist_20_2_q_500.mean,779
2303,FC_Surprise_dist_20_2_q_500_median,"information,symbolic",FC_Surprise_dist_20_2_q_500.median,779
2304,FC_Surprise_dist_20_2_q_500_lq,"information,symbolic",FC_Surprise_dist_20_2_q_500.lq,779
2305,FC_Surprise_dist_20_2_q_500_uq,"information,symbolic",FC_Surprise_dist_20_2_q_500.uq,779
2306,FC_Surprise_dist_20_2_q_500_std,"information,symbolic",FC_Surprise_dist_20_2_q_500.std,779
2307,FC_Surprise_dist_20_2_q_500_tstat,"information,symbolic",FC_Surprise_dist_20_2_q_500.tstat,779
2308,FC_Surprise_dist_50_3_q_500_min,"information,symbolic",FC_Surprise_dist_50_3_q_500.min,780
2309,FC_Surprise_dist_50_3_q_500_max,"information,symbolic",FC_Surprise_dist_50_3_q_500.max,780
2310,FC_Surprise_dist_50_3_q_500_mean,"information,symbolic",FC_Surprise_dist_50_3_q_500.mean,780
2311,FC_Surprise_dist_50_3_q_500_median,"information,symbolic",FC_Surprise_dist_50_3_q_500.median,780
2312,FC_Surprise_dist_50_3_q_500_lq,"information,symbolic",FC_Surprise_dist_50_3_q_500.lq,780
2313,FC_Surprise_dist_50_3_q_500_uq,"information,symbolic",FC_Surprise_dist_50_3_q_500.uq,780
2314,FC_Surprise_dist_50_3_q_500_std,"information,symbolic",FC_Surprise_dist_50_3_q_500.std,780
2315,FC_Surprise_dist_50_3_q_500_tstat,"information,symbolic",FC_Surprise_dist_50_3_q_500.tstat,780
2316,FC_Surprise_dist_100_4_q_500_min,"information,symbolic",FC_Surprise_dist_100_4_q_500.min,781
2317,FC_Surprise_dist_100_4_q_500_max,"information,symbolic",FC_Surprise_dist_100_4_q_500.max,781
2318,FC_Surprise_dist_100_4_q_500_mean,"information,symbolic",FC_Surprise_dist_100_4_q_500.mean,781
2319,FC_Surprise_dist_100_4_q_500_median,"information,symbolic",FC_Surprise_dist_100_4_q_500.median,781
2320,FC_Surprise_dist_100_4_q_500_lq,"information,symbolic",FC_Surprise_dist_100_4_q_500.lq,781
2321,FC_Surprise_dist_100_4_q_500_uq,"information,symbolic",FC_Surprise_dist_100_4_q_500.uq,781
2322,FC_Surprise_dist_100_4_q_500_std,"information,symbolic",FC_Surprise_dist_100_4_q_500.std,781
2323,FC_Surprise_dist_100_4_q_500_tstat,"information,symbolic",FC_Surprise_dist_100_4_q_500.tstat,781
2324,FC_Surprise_dist_100_5_q_500_min,"information,symbolic",FC_Surprise_dist_100_5_q_500.min,782
2325,FC_Surprise_dist_100_5_q_500_max,"information,symbolic",FC_Surprise_dist_100_5_q_500.max,782
2326,FC_Surprise_dist_100_5_q_500_mean,"information,symbolic",FC_Surprise_dist_100_5_q_500.mean,782
2327,FC_Surprise_dist_100_5_q_500_median,"information,symbolic",FC_Surprise_dist_100_5_q_500.median,782
2328,FC_Surprise_dist_100_5_q_500_lq,"information,symbolic",FC_Surprise_dist_100_5_q_500.lq,782
2329,FC_Surprise_dist_100_5_q_500_uq,"information,symbolic",FC_Surprise_dist_100_5_q_500.uq,782
2330,FC_Surprise_dist_100_5_q_500_std,"information,symbolic",FC_Surprise_dist_100_5_q_500.std,782
2331,FC_Surprise_dist_100_5_q_500_tstat,"information,symbolic",FC_Surprise_dist_100_5_q_500.tstat,782
2332,FC_Surprise_T1_20_2_q_500_min,"information,symbolic",FC_Surprise_T1_20_2_q_500.min,783
2333,FC_Surprise_T1_20_2_q_500_max,"information,symbolic",FC_Surprise_T1_20_2_q_500.max,783
2334,FC_Surprise_T1_20_2_q_500_mean,"information,symbolic",FC_Surprise_T1_20_2_q_500.mean,783
2335,FC_Surprise_T1_20_2_q_500_median,"information,symbolic",FC_Surprise_T1_20_2_q_500.median,783
2336,FC_Surprise_T1_20_2_q_500_lq,"information,symbolic",FC_Surprise_T1_20_2_q_500.lq,783
2337,FC_Surprise_T1_20_2_q_500_uq,"information,symbolic",FC_Surprise_T1_20_2_q_500.uq,783
2338,FC_Surprise_T1_20_2_q_500_std,"information,symbolic",FC_Surprise_T1_20_2_q_500.std,783
2339,FC_Surprise_T1_20_2_q_500_tstat,"information,symbolic",FC_Surprise_T1_20_2_q_500.tstat,783
2340,FC_Surprise_T1_50_3_q_500_min,"information,symbolic",FC_Surprise_T1_50_3_q_500.min,784
2341,FC_Surprise_T1_50_3_q_500_max,"information,symbolic",FC_Surprise_T1_50_3_q_500.max,784
2342,FC_Surprise_T1_50_3_q_500_mean,"information,symbolic",FC_Surprise_T1_50_3_q_500.mean,784
2343,FC_Surprise_T1_50_3_q_500_median,"information,symbolic",FC_Surprise_T1_50_3_q_500.median,784
2344,FC_Surprise_T1_50_3_q_500_lq,"information,symbolic",FC_Surprise_T1_50_3_q_500.lq,784
2345,FC_Surprise_T1_50_3_q_500_uq,"information,symbolic",FC_Surprise_T1_50_3_q_500.uq,784
2346,FC_Surprise_T1_50_3_q_500_std,"information,symbolic",FC_Surprise_T1_50_3_q_500.std,784
2347,FC_Surprise_T1_50_3_q_500_tstat,"information,symbolic",FC_Surprise_T1_50_3_q_500.tstat,784
2348,FC_Surprise_T1_100_4_q_500_min,"information,symbolic",FC_Surprise_T1_100_4_q_500.min,785
2349,FC_Surprise_T1_100_4_q_500_max,"information,symbolic",FC_Surprise_T1_100_4_q_500.max,785
2350,FC_Surprise_T1_100_4_q_500_mean,"information,symbolic",FC_Surprise_T1_100_4_q_500.mean,785
2351,FC_Surprise_T1_100_4_q_500_median,"information,symbolic",FC_Surprise_T1_100_4_q_500.median,785
2352,FC_Surprise_T1_100_4_q_500_lq,"information,symbolic",FC_Surprise_T1_100_4_q_500.lq,785
2353,FC_Surprise_T1_100_4_q_500_uq,"information,symbolic",FC_Surprise_T1_100_4_q_500.uq,785
2354,FC_Surprise_T1_100_4_q_500_std,"information,symbolic",FC_Surprise_T1_100_4_q_500.std,785
2355,FC_Surprise_T1_100_4_q_500_tstat,"information,symbolic",FC_Surprise_T1_100_4_q_500.tstat,785
2356,FC_Surprise_T1_100_5_q_500_min,"information,symbolic",FC_Surprise_T1_100_5_q_500.min,786
2357,FC_Surprise_T1_100_5_q_500_max,"information,symbolic",FC_Surprise_T1_100_5_q_500.max,786
2358,FC_Surprise_T1_100_5_q_500_mean,"information,symbolic",FC_Surprise_T1_100_5_q_500.mean,786
2359,FC_Surprise_T1_100_5_q_500_median,"information,symbolic",FC_Surprise_T1_100_5_q_500.median,786
2360,FC_Surprise_T1_100_5_q_500_lq,"information,symbolic",FC_Surprise_T1_100_5_q_500.lq,786
2361,FC_Surprise_T1_100_5_q_500_uq,"information,symbolic",FC_Surprise_T1_100_5_q_500.uq,786
2362,FC_Surprise_T1_100_5_q_500_std,"information,symbolic",FC_Surprise_T1_100_5_q_500.std,786
